STATE,STATENAME,ST_CASE,VEH_NO,PER_NO,MTM_CRSH,MTM_CRSHNAME
6,California,62539,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62541,0,1,2,Failure to Yield Right-Of-Way
6,California,62543,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62545,0,1,99,Unknown
6,California,62547,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62547,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62553,0,1,2,Failure to Yield Right-Of-Way
6,California,62553,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62553,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62553,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62557,0,1,0,None Noted
6,California,62561,0,1,2,Failure to Yield Right-Of-Way
6,California,62561,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62561,0,1,11,Dash
6,California,62561,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62561,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62565,0,1,11,Dash
6,California,62567,0,1,2,Failure to Yield Right-Of-Way
6,California,62567,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62567,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62569,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62574,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62575,0,1,0,None Noted
6,California,62576,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62577,0,1,2,Failure to Yield Right-Of-Way
6,California,62577,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62578,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62581,0,1,2,Failure to Yield Right-Of-Way
6,California,62581,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62586,0,1,0,None Noted
6,California,62588,0,1,2,Failure to Yield Right-Of-Way
6,California,62588,0,1,11,Dash
6,California,62589,0,1,2,Failure to Yield Right-Of-Way
6,California,62590,0,1,0,None Noted
6,California,62592,0,1,0,None Noted
6,California,62593,0,1,2,Failure to Yield Right-Of-Way
6,California,62594,0,1,2,Failure to Yield Right-Of-Way
6,California,62594,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62595,0,1,10,Riding on Wrong Side of Road
6,California,62595,0,1,14,Operating Without Required Equipment
6,California,62597,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62598,0,1,2,Failure to Yield Right-Of-Way
6,California,62598,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62599,0,1,2,Failure to Yield Right-Of-Way
6,California,62600,0,1,2,Failure to Yield Right-Of-Way
6,California,62600,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
6,California,62606,0,1,2,Failure to Yield Right-Of-Way
6,California,62606,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62608,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62608,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62610,0,1,2,Failure to Yield Right-Of-Way
6,California,62612,0,1,2,Failure to Yield Right-Of-Way
6,California,62612,0,1,10,Riding on Wrong Side of Road
6,California,62614,0,1,2,Failure to Yield Right-Of-Way
6,California,62614,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62615,0,1,0,None Noted
6,California,62619,0,1,2,Failure to Yield Right-Of-Way
6,California,62619,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62619,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62622,0,1,2,Failure to Yield Right-Of-Way
6,California,62622,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62622,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62623,0,1,2,Failure to Yield Right-Of-Way
6,California,62623,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62623,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62624,0,1,2,Failure to Yield Right-Of-Way
6,California,62624,0,1,11,Dash
6,California,62624,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62625,0,1,2,Failure to Yield Right-Of-Way
6,California,62625,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62626,0,1,0,None Noted
6,California,62627,0,1,2,Failure to Yield Right-Of-Way
6,California,62627,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62627,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62628,0,1,2,Failure to Yield Right-Of-Way
6,California,62628,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62630,0,1,2,Failure to Yield Right-Of-Way
6,California,62630,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62631,0,1,0,None Noted
6,California,62631,0,2,0,None Noted
6,California,62631,0,3,0,None Noted
6,California,62631,0,4,0,None Noted
6,California,62631,0,5,0,None Noted
6,California,62635,0,1,2,Failure to Yield Right-Of-Way
6,California,62635,0,1,11,Dash
6,California,62637,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62641,0,1,2,Failure to Yield Right-Of-Way
6,California,62641,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62641,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62643,0,1,2,Failure to Yield Right-Of-Way
6,California,62643,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
6,California,62645,0,1,2,Failure to Yield Right-Of-Way
6,California,62645,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62646,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62646,0,1,11,Dash
6,California,62648,0,1,0,None Noted
6,California,62649,0,1,0,None Noted
6,California,62649,0,2,0,None Noted
6,California,62654,0,1,2,Failure to Yield Right-Of-Way
6,California,62654,0,1,11,Dash
6,California,62655,0,1,2,Failure to Yield Right-Of-Way
6,California,62656,0,1,2,Failure to Yield Right-Of-Way
6,California,62658,0,1,2,Failure to Yield Right-Of-Way
6,California,62659,0,1,0,None Noted
6,California,62660,0,1,2,Failure to Yield Right-Of-Way
6,California,62660,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62660,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62661,0,1,2,Failure to Yield Right-Of-Way
6,California,62661,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62662,0,1,0,None Noted
6,California,62663,0,1,2,Failure to Yield Right-Of-Way
6,California,62663,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62664,0,1,0,None Noted
6,California,62665,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62666,0,1,2,Failure to Yield Right-Of-Way
6,California,62666,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62666,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62667,0,1,0,None Noted
6,California,62667,0,2,0,None Noted
6,California,62669,0,1,2,Failure to Yield Right-Of-Way
6,California,62669,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62671,0,1,2,Failure to Yield Right-Of-Way
6,California,62672,0,1,2,Failure to Yield Right-Of-Way
6,California,62672,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62674,0,1,0,None Noted
6,California,62675,0,1,0,None Noted
6,California,62675,0,2,0,None Noted
6,California,62676,0,1,2,Failure to Yield Right-Of-Way
6,California,62677,0,1,2,Failure to Yield Right-Of-Way
6,California,62678,0,1,2,Failure to Yield Right-Of-Way
6,California,62684,0,1,11,Dash
6,California,62684,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62685,0,1,2,Failure to Yield Right-Of-Way
6,California,62689,0,1,2,Failure to Yield Right-Of-Way
6,California,62689,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62692,0,1,16,Failure to Keep in Proper Lane or Running Off Road
6,California,62693,0,1,7,Improper Turn/Merge
6,California,62693,0,2,0,None Noted
6,California,62695,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62695,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62696,0,1,0,None Noted
6,California,62697,0,1,0,None Noted
6,California,62698,0,1,2,Failure to Yield Right-Of-Way
6,California,62698,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62698,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62699,0,1,2,Failure to Yield Right-Of-Way
6,California,62699,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62700,0,1,2,Failure to Yield Right-Of-Way
6,California,62700,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62701,0,1,2,Failure to Yield Right-Of-Way
6,California,62702,0,1,2,Failure to Yield Right-Of-Way
6,California,62702,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62704,0,1,2,Failure to Yield Right-Of-Way
6,California,62704,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62705,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62706,0,1,15,Improper or Erratic Lane Changing
6,California,62708,0,1,2,Failure to Yield Right-Of-Way
6,California,62708,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62708,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62710,0,1,11,Dash
6,California,62712,0,1,2,Failure to Yield Right-Of-Way
6,California,62712,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62713,0,1,2,Failure to Yield Right-Of-Way
6,California,62713,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62714,0,1,7,Improper Turn/Merge
6,California,62716,0,1,2,Failure to Yield Right-Of-Way
6,California,62716,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62726,0,1,2,Failure to Yield Right-Of-Way
6,California,62727,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
6,California,62728,0,1,2,Failure to Yield Right-Of-Way
6,California,62728,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62729,0,1,0,None Noted
6,California,62729,0,2,0,None Noted
6,California,62729,0,3,0,None Noted
6,California,62729,0,4,0,None Noted
6,California,62729,0,5,0,None Noted
6,California,62729,0,6,0,None Noted
6,California,62734,0,1,2,Failure to Yield Right-Of-Way
6,California,62735,0,1,11,Dash
6,California,62736,0,1,0,None Noted
6,California,62743,0,1,0,None Noted
6,California,62748,0,1,2,Failure to Yield Right-Of-Way
6,California,62748,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62749,0,1,2,Failure to Yield Right-Of-Way
6,California,62749,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62753,0,1,0,None Noted
6,California,62754,0,1,99,Unknown
6,California,62757,0,1,2,Failure to Yield Right-Of-Way
6,California,62757,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62757,0,1,13,Failing to Have Lights on When Required
6,California,62757,0,1,14,Operating Without Required Equipment
6,California,62758,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62760,0,1,0,None Noted
6,California,62763,0,1,2,Failure to Yield Right-Of-Way
6,California,62763,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62763,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62764,0,1,0,None Noted
6,California,62766,0,1,0,None Noted
6,California,62767,0,1,2,Failure to Yield Right-Of-Way
6,California,62768,0,1,2,Failure to Yield Right-Of-Way
6,California,62768,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62769,0,1,2,Failure to Yield Right-Of-Way
6,California,62771,0,1,2,Failure to Yield Right-Of-Way
6,California,62771,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62779,0,1,2,Failure to Yield Right-Of-Way
6,California,62780,0,1,2,Failure to Yield Right-Of-Way
6,California,62780,0,1,11,Dash
6,California,62780,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62781,0,1,2,Failure to Yield Right-Of-Way
6,California,62781,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62786,0,1,2,Failure to Yield Right-Of-Way
6,California,62786,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62787,0,1,0,None Noted
6,California,62787,0,2,0,None Noted
6,California,62788,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62791,0,1,99,Unknown
6,California,62792,0,1,0,None Noted
6,California,62799,0,1,2,Failure to Yield Right-Of-Way
6,California,62802,0,1,0,None Noted
6,California,62802,0,2,2,Failure to Yield Right-Of-Way
6,California,62811,0,1,0,None Noted
6,California,62812,0,1,2,Failure to Yield Right-Of-Way
6,California,62813,0,1,0,None Noted
6,California,62817,0,1,2,Failure to Yield Right-Of-Way
6,California,62817,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62818,0,1,0,None Noted
6,California,62823,0,1,2,Failure to Yield Right-Of-Way
6,California,62825,0,1,2,Failure to Yield Right-Of-Way
6,California,62827,0,1,0,None Noted
6,California,62829,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62832,0,1,2,Failure to Yield Right-Of-Way
6,California,62832,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62834,0,1,0,None Noted
6,California,62834,0,2,0,None Noted
6,California,62838,0,1,2,Failure to Yield Right-Of-Way
6,California,62841,0,1,2,Failure to Yield Right-Of-Way
6,California,62842,0,1,2,Failure to Yield Right-Of-Way
6,California,62842,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62842,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62843,0,1,99,Unknown
6,California,62844,0,1,0,None Noted
6,California,62845,0,1,2,Failure to Yield Right-Of-Way
6,California,62847,0,1,2,Failure to Yield Right-Of-Way
6,California,62849,0,1,0,None Noted
6,California,62858,0,1,2,Failure to Yield Right-Of-Way
6,California,62858,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62859,0,1,21,Other (Specify:)
6,California,62861,0,1,2,Failure to Yield Right-Of-Way
6,California,62861,0,1,6,"Inattentive (Talking, Eating, Etc.)"
6,California,62861,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62863,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62868,0,1,0,None Noted
6,California,62870,0,1,14,Operating Without Required Equipment
6,California,62872,0,1,11,Dash
6,California,62874,0,1,2,Failure to Yield Right-Of-Way
6,California,62874,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62876,0,1,0,None Noted
6,California,62878,0,1,99,Unknown
6,California,62882,0,1,2,Failure to Yield Right-Of-Way
6,California,62885,0,1,0,None Noted
6,California,62886,0,1,2,Failure to Yield Right-Of-Way
6,California,62887,0,1,2,Failure to Yield Right-Of-Way
6,California,62891,0,1,2,Failure to Yield Right-Of-Way
6,California,62891,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62896,0,1,0,None Noted
6,California,62896,0,2,0,None Noted
6,California,62897,0,1,0,None Noted
6,California,62898,0,1,16,Failure to Keep in Proper Lane or Running Off Road
6,California,62899,0,1,2,Failure to Yield Right-Of-Way
6,California,62902,0,1,2,Failure to Yield Right-Of-Way
6,California,62906,0,1,2,Failure to Yield Right-Of-Way
6,California,62906,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62906,0,1,11,Dash
6,California,62908,0,1,0,None Noted
6,California,62910,0,1,2,Failure to Yield Right-Of-Way
6,California,62913,0,1,0,None Noted
6,California,62916,0,1,2,Failure to Yield Right-Of-Way
6,California,62918,0,1,0,None Noted
6,California,62920,0,1,0,None Noted
6,California,62921,0,1,2,Failure to Yield Right-Of-Way
6,California,62924,0,1,2,Failure to Yield Right-Of-Way
6,California,62924,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62925,0,1,8,Improper Passing
6,California,62928,0,1,99,Unknown
6,California,62930,0,1,0,None Noted
6,California,62934,0,1,0,None Noted
6,California,62934,0,2,0,None Noted
6,California,62938,0,1,2,Failure to Yield Right-Of-Way
6,California,62938,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62941,0,1,2,Failure to Yield Right-Of-Way
6,California,62941,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62944,0,1,0,None Noted
6,California,62950,0,1,2,Failure to Yield Right-Of-Way
6,California,62951,0,1,2,Failure to Yield Right-Of-Way
6,California,62953,0,1,0,None Noted
6,California,62954,0,1,0,None Noted
6,California,62955,0,1,2,Failure to Yield Right-Of-Way
6,California,62956,0,1,2,Failure to Yield Right-Of-Way
6,California,62956,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
