STATE,STATENAME,ST_CASE,VEH_NO,PER_NO,PBPTYPE,PBPTYPENAME,PBAGE,PBAGENAME,PBSEX,PBSEXNAME,PBCWALK,PBCWALKNAME,PBSWALK,PBSWALKNAME,PBSZONE,PBSZONENAME,PEDCTYPE,PEDCTYPENAME,BIKECTYPE,BIKECTYPENAME,PEDLOC,PEDLOCNAME,BIKELOC,BIKELOCNAME,PEDPOS,PEDPOSNAME,BIKEPOS,BIKEPOSNAME,PEDDIR,PEDDIRNAME,BIKEDIR,BIKEDIRNAME,MOTDIR,MOTDIRNAME,MOTMAN,MOTMANNAME,PEDLEG,PEDLEGNAME,PEDSNR,PEDSNRNAME,PEDCGP,PEDCGPNAME,BIKECGP,BIKECGPNAME
6,California,60618,0,1,6,Bicyclist,22,22 Years,1,Male,0,None Noted,1,Yes,0,None Noted,0,Not a Pedestrian,280,Parallel Paths - Other / Unknown,7,Not a Pedestrian,3,Not At Intersection,77,Not a Pedestrian,1,Travel Lane,7,Not a Pedestrian,1,With Traffic,7,Not a Pedestrian,7,Not a Pedestrian,7,Not a Pedestrian,7,Not a Pedestrian,0,Not a Pedestrian,290,Parallel Paths - Other Circumstances
6,California,60621,0,1,5,Pedestrian,43,43 Years,1,Male,0,None Noted,0,None Noted,0,None Noted,410,Walking/Running Along Roadway With Traffic - From Behind,0,Not a Cyclist,2,Intersection-Related,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,9,Not Derived/Unknown Initial Direction of Travel,7,Not a Cyclist,4,Westbound,3,Straight through,9,Unknown/None of the Above,99,Unknown/Insufficient Information,400,Walking/Running Along Roadway,0,Not a Cyclist
6,California,60622,0,1,5,Pedestrian,65,65 Years,1,Male,0,None Noted,1,Yes,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
6,California,60624,0,1,5,Pedestrian,10,10 Years,2,Female,0,None Noted,1,Yes,0,None Noted,741,Dash,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,740,Dash / Dart-Out,0,Not a Cyclist
6,California,60631,0,1,5,Pedestrian,65,65 Years,1,Male,0,None Noted,0,None Noted,0,None Noted,910,Crossing an Expressway,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,910,Crossing Expressway,0,Not a Cyclist
6,California,60636,0,1,5,Pedestrian,45,45 Years,2,Female,0,None Noted,0,None Noted,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
6,California,60637,0,1,5,Pedestrian,38,38 Years,2,Female,1,Yes,1,Yes,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
6,California,60639,0,1,5,Pedestrian,63,63 Years,1,Male,0,None Noted,0,None Noted,0,None Noted,410,Walking/Running Along Roadway With Traffic - From Behind,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,4,Paved Shoulder / Bicycle Lane / Parking Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,400,Walking/Running Along Roadway,0,Not a Cyclist
6,California,60643,0,1,5,Pedestrian,58,58 Years,1,Male,0,None Noted,1,Yes,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
6,California,60644,0,1,5,Pedestrian,76,76 Years,1,Male,0,None Noted,1,Yes,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,2,Intersection-Related,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,9,Not Derived/Unknown Initial Direction of Travel,7,Not a Cyclist,2,Eastbound,3,Straight through,1,Nearside,2d,"Motorist traveling straight through - Crash Occurred on Near (Approach) Side of Intersection / Pedestrian outside crosswalk area, other",750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
6,California,60646,0,1,5,Pedestrian,61,61 Years,1,Male,1,Yes,1,Yes,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,2,Crosswalk Area,7,Not a Cyclist,4,Westbound,7,Not a Cyclist,1,Northbound,3,Straight through,1,Nearside,1b,"Motorist traveling straight through - Crash Occurred on Near (Approach) Side of Intersection / Pedestrian within crosswalk area, traveled from motorist’s right",750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
6,California,60648,0,1,5,Pedestrian,55,55 Years,2,Female,0,None Noted,1,Yes,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,2,Intersection-Related,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,9,Not Derived/Unknown Initial Direction of Travel,7,Not a Cyclist,3,Southbound,3,Straight through,9,Unknown/None of the Above,99,Unknown/Insufficient Information,750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
6,California,60650,0,1,5,Pedestrian,63,63 Years,2,Female,0,None Noted,1,Yes,0,None Noted,150,Motor Vehicle Loss of Control,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,5,Sidewalk / Shared-Use Path / Driveway Access,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,100,Unusual Circumstances,0,Not a Cyclist
6,California,60650,0,2,5,Pedestrian,48,48 Years,2,Female,0,None Noted,1,Yes,0,None Noted,150,Motor Vehicle Loss of Control,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,5,Sidewalk / Shared-Use Path / Driveway Access,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,100,Unusual Circumstances,0,Not a Cyclist
6,California,60650,0,3,5,Pedestrian,15,15 Years,2,Female,0,None Noted,1,Yes,0,None Noted,150,Motor Vehicle Loss of Control,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,5,Sidewalk / Shared-Use Path / Driveway Access,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,100,Unusual Circumstances,0,Not a Cyclist
6,California,60653,0,1,5,Pedestrian,63,63 Years,1,Male,0,None Noted,0,None Noted,0,None Noted,770,Motorist Failed to Yield,0,Not a Cyclist,2,Intersection-Related,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,1,Northbound,7,Not a Cyclist,4,Westbound,3,Straight through,2,Farside,4a,"Motorist traveling straight through - Crash Occurred on Far Side of Intersection / Pedestrian outside crosswalk area, traveled from motorist’s left",750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
6,California,60654,0,1,5,Pedestrian,66,66 Years,1,Male,0,None Noted,1,Yes,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,2,Crosswalk Area,7,Not a Cyclist,1,Northbound,7,Not a Cyclist,4,Westbound,3,Straight through,2,Farside,3a,"Motorist traveling straight through - Crash Occurred on Far Side of Intersection / Pedestrian within crosswalk area, traveled from motorist’s left",750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
6,California,60656,0,1,5,Pedestrian,41,41 Years,1,Male,1,Yes,1,Yes,0,None Noted,770,Motorist Failed to Yield,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,2,Crosswalk Area,7,Not a Cyclist,1,Northbound,7,Not a Cyclist,4,Westbound,3,Straight through,1,Nearside,1a,"Motorist traveling straight through - Crash Occurred on Near (Approach) Side of Intersection / Pedestrian within crosswalk area, traveled from motorist’s left",750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
6,California,60657,0,1,5,Pedestrian,57,57 Years,2,Female,0,None Noted,1,Yes,0,None Noted,465,Motorist Exiting Driveway or Alley,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,460,Driveway Access/Driveway Access Related,0,Not a Cyclist
6,California,60660,0,1,5,Pedestrian,56,56 Years,2,Female,0,None Noted,0,None Noted,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
6,California,60661,0,1,5,Pedestrian,2,2 Years,2,Female,0,None Noted,1,Yes,0,None Noted,212,Backing Vehicle - Driveway Access,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,5,Sidewalk / Shared-Use Path / Driveway Access,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,200,Backing Vehicle,0,Not a Cyclist
6,California,60667,0,1,6,Bicyclist,26,26 Years,1,Male,0,None Noted,1,Yes,0,None Noted,0,Not a Pedestrian,970,Unknown Approach Paths,7,Not a Pedestrian,2,Intersection-Related,77,Not a Pedestrian,1,Travel Lane,7,Not a Pedestrian,2,Facing Traffic,7,Not a Pedestrian,7,Not a Pedestrian,7,Not a Pedestrian,7,Not a Pedestrian,0,Not a Pedestrian,990,Other / Unknown - Insufficient Details
6,California,60671,0,1,5,Pedestrian,60,60 Years,1,Male,0,None Noted,1,Yes,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
6,California,60672,0,1,5,Pedestrian,50,50 Years,2,Female,0,None Noted,0,None Noted,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
6,California,60674,0,1,5,Pedestrian,61,61 Years,2,Female,0,None Noted,0,None Noted,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
6,California,60675,0,1,6,Bicyclist,58,58 Years,1,Male,0,None Noted,0,None Noted,0,None Noted,0,Not a Pedestrian,239,Motorist Overtaking - Other/ Unknown,7,Not a Pedestrian,3,Not At Intersection,77,Not a Pedestrian,1,Travel Lane,7,Not a Pedestrian,1,With Traffic,7,Not a Pedestrian,7,Not a Pedestrian,7,Not a Pedestrian,7,Not a Pedestrian,0,Not a Pedestrian,230,Motorist Overtaking Bicyclist
6,California,60676,0,1,5,Pedestrian,47,47 Years,1,Male,0,None Noted,0,None Noted,0,None Noted,890,Non-Trafficway - Other / Unknown,0,Not a Cyclist,4,Non-Trafficway Location,7,Not a Cyclist,8,Non-Trafficway - Parking Lot/Other,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,800,Non-Trafficway,0,Not a Cyclist
6,California,60678,0,1,5,Pedestrian,58,58 Years,1,Male,0,None Noted,1,Yes,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,1,Intersection Area,7,Not a Cyclist,9,Not Derived/Unknown Initial Direction of Travel,7,Not a Cyclist,4,Westbound,3,Straight through,9,Unknown/None of the Above,99,Unknown/Insufficient Information,750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
6,California,60679,0,1,5,Pedestrian,26,26 Years,2,Female,0,None Noted,0,None Noted,0,None Noted,770,Motorist Failed to Yield,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
6,California,60680,0,1,5,Pedestrian,75,75 Years,2,Female,1,Yes,0,None Noted,0,None Noted,690,At Intersection - Other / Unknown,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,2,Crosswalk Area,7,Not a Cyclist,3,Southbound,7,Not a Cyclist,2,Eastbound,3,Straight through,2,Farside,3a,"Motorist traveling straight through - Crash Occurred on Far Side of Intersection / Pedestrian within crosswalk area, traveled from motorist’s left",990,Other / Unknown - Insufficient Details,0,Not a Cyclist
6,California,60688,0,1,5,Pedestrian,70,70 Years,1,Male,0,None Noted,0,None Noted,0,None Noted,313,Lying in Roadway,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,600,Pedestrian in Roadway - Circumstances Unknown,0,Not a Cyclist
6,California,60691,0,1,5,Pedestrian,46,46 Years,1,Male,0,None Noted,0,None Noted,0,None Noted,910,Crossing an Expressway,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,910,Crossing Expressway,0,Not a Cyclist
6,California,60695,0,1,5,Pedestrian,24,24 Years,1,Male,0,None Noted,1,Yes,0,None Noted,440,Walking/Running Along Roadway Against Traffic - From Front,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,400,Walking/Running Along Roadway,0,Not a Cyclist
6,California,60699,0,1,5,Pedestrian,55,55 Years,1,Male,1,Yes,1,Yes,0,None Noted,770,Motorist Failed to Yield,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,2,Crosswalk Area,7,Not a Cyclist,2,Eastbound,7,Not a Cyclist,3,Southbound,3,Straight through,2,Farside,3b,"Motorist traveling straight through - Crash Occurred on Far Side of Intersection / Pedestrian within crosswalk area, traveled from motorist’s right",750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
6,California,60702,0,1,5,Pedestrian,34,34 Years,1,Male,0,None Noted,1,Yes,0,None Noted,910,Crossing an Expressway,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,910,Crossing Expressway,0,Not a Cyclist
6,California,60703,0,1,5,Pedestrian,56,56 Years,1,Male,0,None Noted,0,None Noted,0,None Noted,440,Walking/Running Along Roadway Against Traffic - From Front,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,400,Walking/Running Along Roadway,0,Not a Cyclist
6,California,60706,0,1,5,Pedestrian,63,63 Years,1,Male,0,None Noted,0,None Noted,0,None Noted,910,Crossing an Expressway,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,910,Crossing Expressway,0,Not a Cyclist
6,California,60711,0,1,5,Pedestrian,74,74 Years,2,Female,0,None Noted,1,Yes,0,None Noted,770,Motorist Failed to Yield,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,2,Crosswalk Area,7,Not a Cyclist,4,Westbound,7,Not a Cyclist,3,Southbound,3,Straight through,2,Farside,3a,"Motorist traveling straight through - Crash Occurred on Far Side of Intersection / Pedestrian within crosswalk area, traveled from motorist’s left",750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
6,California,60717,0,1,5,Pedestrian,81,81 Years,2,Female,0,None Noted,0,None Noted,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
6,California,60718,0,1,5,Pedestrian,72,72 Years,1,Male,0,None Noted,1,Yes,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
6,California,60719,0,1,5,Pedestrian,16,16 Years,1,Male,0,None Noted,1,Yes,0,None Noted,741,Dash,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,740,Dash / Dart-Out,0,Not a Cyclist
6,California,60720,0,1,5,Pedestrian,42,42 Years,1,Male,0,None Noted,1,Yes,0,None Noted,770,Motorist Failed to Yield,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
6,California,60723,0,1,5,Pedestrian,61,61 Years,2,Female,0,None Noted,0,None Noted,0,None Noted,150,Motor Vehicle Loss of Control,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,9,Other/Unknown,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,100,Unusual Circumstances,0,Not a Cyclist
6,California,60725,0,1,5,Pedestrian,62,62 Years,1,Male,1,Yes,1,Yes,0,None Noted,781,Motorist Left Turn - Parallel Paths,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,2,Crosswalk Area,7,Not a Cyclist,3,Southbound,7,Not a Cyclist,1,Northbound,1,Left Turn,2,Farside,11b,"Motorist turning left - Crash Occurred on Far Side of Intersection / Pedestrian within crosswalk area, approach direction opposite motorist’s",790,Crossing Roadway - Vehicle Turning,0,Not a Cyclist
6,California,60727,0,1,5,Pedestrian,52,52 Years,1,Male,0,None Noted,1,Yes,0,None Noted,410,Walking/Running Along Roadway With Traffic - From Behind,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,400,Walking/Running Along Roadway,0,Not a Cyclist
6,California,60729,0,1,5,Pedestrian,69,69 Years,1,Male,0,None Noted,0,None Noted,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,1,Intersection Area,7,Not a Cyclist,9,Not Derived/Unknown Initial Direction of Travel,7,Not a Cyclist,4,Westbound,3,Straight through,9,Unknown/None of the Above,99,Unknown/Insufficient Information,750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
6,California,60738,0,1,5,Pedestrian,48,48 Years,1,Male,0,None Noted,0,None Noted,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
6,California,60740,0,1,5,Pedestrian,45,45 Years,2,Female,0,None Noted,0,None Noted,0,None Noted,910,Crossing an Expressway,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,910,Crossing Expressway,0,Not a Cyclist
6,California,60752,0,1,5,Pedestrian,44,44 Years,1,Male,0,None Noted,0,None Noted,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
6,California,60755,0,1,5,Pedestrian,75,75 Years,2,Female,1,Yes,1,Yes,0,None Noted,781,Motorist Left Turn - Parallel Paths,0,Not a Cyclist,1,At Intersection,7,Not a Cyclist,2,Crosswalk Area,7,Not a Cyclist,3,Southbound,7,Not a Cyclist,1,Northbound,1,Left Turn,2,Farside,11b,"Motorist turning left - Crash Occurred on Far Side of Intersection / Pedestrian within crosswalk area, approach direction opposite motorist’s",790,Crossing Roadway - Vehicle Turning,0,Not a Cyclist
6,California,60760,0,1,5,Pedestrian,71,71 Years,1,Male,0,None Noted,0,None Noted,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
6,California,60761,0,1,5,Pedestrian,41,41 Years,2,Female,0,None Noted,1,Yes,0,None Noted,760,Pedestrian Failed to Yield,0,Not a Cyclist,3,Not At Intersection,7,Not a Cyclist,3,Travel Lane,7,Not a Cyclist,8,Not Applicable,7,Not a Cyclist,8,Not Applicable,8,Not Applicable,8,Not Applicable,8,Not Applicable,750,Crossing Roadway - Vehicle Not Turning,0,Not a Cyclist
